archivo,edad,sexo,raza,mtcnn_confidence,nose_x,nose_y,mouth_right_x,mouth_right_y,right_eye_x,right_eye_y,left_eye_x,left_eye_y,mouth_left_x,mouth_left_y
20_1_0_20170103175525991.jpg,20,Mujer,Blanco,0.9999619722366333,124.0,143.0,165.0,175.0,166.0,74.0,68.0,85.0,91.0,185.0
71_0_2_20170112224020396.jpg,71,Hombre,Asiatico,0.9931095838546753,110.0,139.0,150.0,182.0,151.0,86.0,70.0,87.0,78.0,183.0
12_0_3_20170117183456013.jpg,12,Hombre,Indio,0.9988678693771362,119.0,131.0,148.0,182.0,153.0,87.0,69.0,88.0,86.0,183.0
27_1_2_20170116163552814.jpg,27,Mujer,Asiatico,0.9965813755989075,114.0,139.0,153.0,165.0,151.0,87.0,70.0,86.0,69.0,166.0
31_0_2_20170116170840810.jpg,31,Hombre,Asiatico,0.9996711015701294,133.0,143.0,150.0,176.0,152.0,87.0,72.0,88.0,77.0,181.0
46_0_2_20170105171822557.jpg,46,Hombre,Asiatico,0.9960587024688721,118.0,130.0,150.0,162.0,151.0,90.0,75.0,89.0,74.0,162.0
53_0_3_20170119205834160.jpg,53,Hombre,Indio,0.999923825263977,121.0,138.0,147.0,180.0,153.0,89.0,74.0,89.0,79.0,177.0
1_0_0_20170110213042127.jpg,1,Hombre,Blanco,0.972862958908081,111.0,126.0,149.0,163.0,151.0,87.0,70.0,88.0,80.0,166.0
42_1_0_20170109004749442.jpg,42,Mujer,Blanco,0.9994266033172607,106.0,133.0,146.0,168.0,153.0,88.0,72.0,88.0,77.0,167.0
24_1_2_20170104020528324.jpg,24,Mujer,Asiatico,0.9891042709350586,110.0,133.0,142.0,173.0,147.0,86.0,69.0,87.0,82.0,174.0
65_0_0_20170117160712302.jpg,65,Hombre,Blanco,0.9990004897117615,122.0,148.0,142.0,173.0,153.0,88.0,71.0,88.0,65.0,173.0
28_1_1_20170116013959188.jpg,28,Mujer,Negro,0.9983294606208801,111.0,146.0,145.0,175.0,152.0,88.0,71.0,88.0,77.0,175.0
18_1_2_20170104020424141.jpg,18,Mujer,Asiatico,0.9994805455207825,123.0,137.0,147.0,169.0,153.0,89.0,72.0,87.0,71.0,170.0
44_0_0_20170113184633535.jpg,44,Hombre,Blanco,0.9997469782829285,125.0,132.0,153.0,174.0,156.0,87.0,71.0,87.0,76.0,176.0
28_0_0_20170120134223574.jpg,28,Hombre,Blanco,,,,,,,,,,,
1_0_2_20170110213009014.jpg,1,Hombre,Asiatico,0.9132346510887146,115.0,125.0,139.0,162.0,151.0,89.0,75.0,88.0,82.0,161.0
61_1_0_20170110173800240.jpg,61,Mujer,Blanco,0.9986500144004822,105.0,130.0,145.0,174.0,152.0,85.0,72.0,86.0,78.0,175.0
4_1_0_20170109191240933.jpg,4,Mujer,Blanco,0.9977107048034668,115.0,124.0,162.0,178.0,168.0,86.0,61.0,92.0,76.0,180.0
25_1_0_20170116201701430.jpg,25,Mujer,Blanco,0.9953138828277588,109.0,141.0,144.0,180.0,155.0,88.0,70.0,85.0,75.0,178.0
53_1_0_20170110122611684.jpg,53,Mujer,Blanco,0.9909623265266418,98.0,135.0,134.0,175.0,165.0,89.0,65.0,69.0,49.0,159.0
35_1_0_20170116222948039.jpg,35,Mujer,Blanco,0.9996649026870728,108.0,132.0,151.0,172.0,150.0,86.0,70.0,89.0,73.0,172.0
26_1_1_20170117183916995.jpg,26,Mujer,Negro,0.9987344145774841,105.0,144.0,152.0,170.0,153.0,89.0,72.0,91.0,88.0,173.0
51_0_0_20170117160748775.jpg,51,Hombre,Blanco,0.9999481439590454,118.0,134.0,152.0,159.0,151.0,87.0,73.0,89.0,71.0,160.0
54_0_1_20170113135022114.jpg,54,Hombre,Negro,0.9997617602348328,119.0,126.0,152.0,164.0,149.0,87.0,70.0,89.0,68.0,166.0
63_0_0_20170117194914689.jpg,63,Hombre,Blanco,0.9997887015342712,110.0,149.0,154.0,166.0,153.0,87.0,74.0,87.0,76.0,168.0
28_0_0_20170116220611954.jpg,28,Hombre,Blanco,0.9969338178634644,107.0,138.0,146.0,181.0,153.0,89.0,73.0,87.0,76.0,180.0
1_0_2_20161219163930672.jpg,1,Hombre,Asiatico,0.9912922978401184,153.0,132.0,145.0,195.0,211.0,138.0,143.0,84.0,95.0,154.0
27_0_2_20170116161902902.jpg,27,Hombre,Asiatico,0.9999734163284302,109.0,149.0,142.0,185.0,154.0,86.0,69.0,89.0,80.0,185.0
30_1_1_20170110120856819.jpg,30,Mujer,Negro,0.9887978434562683,116.0,133.0,153.0,156.0,151.0,87.0,71.0,87.0,70.0,157.0
15_0_0_20170116211720424.jpg,15,Hombre,Blanco,0.9557203650474548,110.0,145.0,157.0,174.0,156.0,87.0,73.0,88.0,80.0,176.0
1_0_2_20161219155854085.jpg,1,Hombre,Asiatico,0.9397004246711731,100.0,120.0,140.0,185.0,157.0,85.0,68.0,79.0,59.0,180.0
21_1_0_20170109213135260.jpg,21,Mujer,Blanco,0.9981065988540649,112.0,141.0,138.0,172.0,152.0,87.0,74.0,87.0,82.0,173.0
26_1_2_20170116184452642.jpg,26,Mujer,Asiatico,0.9999998807907104,102.0,129.0,147.0,168.0,151.0,87.0,69.0,84.0,70.0,163.0
1_1_0_20170109193407724.jpg,1,Mujer,Blanco,0.9997442364692688,95.0,129.0,148.0,168.0,152.0,90.0,76.0,92.0,82.0,172.0
56_0_0_20170120133932247.jpg,56,Hombre,Blanco,0.9998912811279297,114.0,136.0,149.0,191.0,169.0,94.0,75.0,86.0,71.0,182.0
23_0_2_20170116173007268.jpg,23,Hombre,Asiatico,0.9994891881942749,130.0,123.0,168.0,173.0,168.0,72.0,69.0,79.0,90.0,179.0
39_1_3_20170104223518221.jpg,39,Mujer,Indio,0.9928682446479797,124.0,147.0,142.0,180.0,153.0,90.0,71.0,87.0,65.0,179.0
15_0_0_20170110232331351.jpg,15,Hombre,Blanco,0.9982982277870178,97.0,152.0,165.0,180.0,153.0,87.0,70.0,89.0,81.0,185.0
28_0_0_20170113210126785.jpg,28,Hombre,Blanco,0.9997615218162537,102.0,144.0,157.0,168.0,150.0,88.0,71.0,87.0,75.0,169.0
54_0_1_20170117190137490.jpg,54,Hombre,Negro,0.9997120499610901,115.0,123.0,146.0,178.0,156.0,87.0,80.0,86.0,81.0,177.0
24_1_0_20170117150815148.jpg,24,Mujer,Blanco,0.9874514937400818,106.0,139.0,151.0,159.0,151.0,87.0,73.0,87.0,76.0,158.0
30_1_1_20170116233559206.jpg,30,Mujer,Negro,0.9999408721923828,98.0,140.0,148.0,179.0,153.0,85.0,50.0,86.0,57.0,182.0
1_1_4_20161223231311515.jpg,1,Mujer,Otros,0.9935150146484375,140.0,103.0,175.0,136.0,172.0,23.0,74.0,46.0,100.0,155.0
6_1_3_20161220223136131.jpg,6,Mujer,Indio,0.9998562335968018,110.0,137.0,146.0,168.0,153.0,88.0,72.0,87.0,77.0,166.0
28_1_1_20170112230622262.jpg,28,Mujer,Negro,0.9989042282104492,116.0,144.0,140.0,174.0,150.0,87.0,70.0,88.0,80.0,175.0
26_1_3_20170119192915634.jpg,26,Mujer,Indio,0.9998422861099243,109.0,143.0,159.0,166.0,152.0,89.0,72.0,90.0,68.0,167.0
53_0_0_20170109012723533.jpg,53,Hombre,Blanco,0.9992097616195679,121.0,132.0,150.0,162.0,150.0,88.0,72.0,89.0,74.0,164.0
8_0_0_20170110220246250.jpg,8,Hombre,Blanco,0.9985688924789429,94.0,137.0,141.0,172.0,154.0,87.0,71.0,82.0,69.0,165.0
26_0_1_20170113151515272.jpg,26,Hombre,Negro,0.9986030459403992,92.0,139.0,140.0,180.0,151.0,88.0,71.0,87.0,73.0,178.0
55_1_3_20170109142107754.jpg,55,Mujer,Indio,0.996340811252594,107.0,144.0,158.0,168.0,154.0,87.0,70.0,86.0,68.0,164.0
29_0_0_20170109002204936.jpg,29,Hombre,Blanco,0.9999985694885254,119.0,127.0,155.0,157.0,152.0,89.0,74.0,91.0,76.0,159.0
1_1_0_20170109191140082.jpg,1,Mujer,Blanco,0.9989915490150452,110.0,120.0,143.0,159.0,150.0,88.0,72.0,88.0,83.0,160.0
49_1_0_20170104185051510.jpg,49,Mujer,Blanco,0.9974361062049866,112.0,129.0,148.0,157.0,153.0,85.0,72.0,86.0,74.0,156.0
20_0_1_20170112191235269.jpg,20,Hombre,Negro,0.9997941851615906,111.0,131.0,139.0,172.0,152.0,88.0,72.0,87.0,78.0,169.0
23_1_4_20170103233619053.jpg,23,Mujer,Otros,0.9888968467712402,113.0,144.0,144.0,170.0,152.0,86.0,71.0,86.0,79.0,168.0
73_1_0_20170110125254674.jpg,73,Mujer,Blanco,0.9982189536094666,115.0,140.0,150.0,166.0,152.0,87.0,71.0,91.0,77.0,169.0
14_0_1_20170113151234215.jpg,14,Hombre,Negro,0.9993108510971069,109.0,124.0,152.0,164.0,150.0,87.0,73.0,88.0,71.0,164.0
82_1_0_20170110132435984.jpg,82,Mujer,Blanco,0.9868249297142029,112.0,137.0,144.0,166.0,150.0,88.0,73.0,86.0,75.0,165.0
31_0_0_20170117131123126.jpg,31,Hombre,Blanco,0.9985494017601013,104.0,137.0,150.0,172.0,151.0,87.0,72.0,86.0,67.0,170.0
28_1_4_20170117170432153.jpg,28,Mujer,Otros,0.9996497631072998,104.0,136.0,149.0,179.0,155.0,92.0,75.0,91.0,78.0,174.0
30_1_3_20170104232156258.jpg,30,Mujer,Indio,0.9837252497673035,112.0,131.0,144.0,166.0,152.0,86.0,73.0,86.0,80.0,167.0
29_1_1_20170113000843651.jpg,29,Mujer,Negro,0.9899986386299133,113.0,136.0,148.0,170.0,154.0,87.0,71.0,87.0,78.0,173.0
51_0_0_20170120222902121.jpg,51,Hombre,Blanco,0.999995231628418,157.0,111.0,189.0,155.0,171.0,72.0,90.0,86.0,115.0,167.0
2_0_2_20161219195707820.jpg,2,Hombre,Asiatico,0.9041995406150818,111.0,130.0,136.0,168.0,151.0,90.0,75.0,87.0,81.0,166.0
27_0_4_20170113133316808.jpg,27,Hombre,Otros,0.9807339906692505,136.0,156.0,143.0,189.0,153.0,88.0,72.0,87.0,67.0,191.0
36_0_0_20170117183258406.jpg,36,Hombre,Blanco,0.9997931122779846,113.0,140.0,148.0,184.0,153.0,88.0,71.0,89.0,77.0,183.0
38_0_1_20170113142215610.jpg,38,Hombre,Negro,0.9998365640640259,116.0,138.0,157.0,155.0,152.0,87.0,73.0,88.0,71.0,158.0
20_1_1_20170113005418295.jpg,20,Mujer,Negro,0.9778141379356384,107.0,140.0,138.0,181.0,149.0,89.0,72.0,87.0,79.0,179.0
16_0_0_20170110232332618.jpg,16,Hombre,Blanco,0.9986855387687683,107.0,134.0,143.0,169.0,150.0,89.0,71.0,90.0,77.0,169.0
42_1_1_20170113010938703.jpg,42,Mujer,Negro,0.9954291582107544,101.0,133.0,154.0,162.0,152.0,87.0,73.0,87.0,72.0,160.0
26_1_1_20170116231915148.jpg,26,Mujer,Negro,0.9986446499824524,120.0,136.0,148.0,177.0,162.0,82.0,79.0,81.0,89.0,174.0
54_0_0_20170117170958924.jpg,54,Hombre,Blanco,0.9994853734970093,97.0,148.0,153.0,171.0,152.0,87.0,70.0,85.0,73.0,174.0
36_0_0_20170117135436708.jpg,36,Hombre,Blanco,0.9984090924263,109.0,142.0,147.0,170.0,153.0,89.0,71.0,89.0,73.0,172.0
8_1_0_20170109205109678.jpg,8,Mujer,Blanco,0.9983928799629211,118.0,145.0,148.0,158.0,153.0,88.0,71.0,87.0,63.0,159.0
32_0_2_20170116163341710.jpg,32,Hombre,Asiatico,0.9991219639778137,105.0,138.0,145.0,177.0,151.0,88.0,70.0,87.0,76.0,174.0
23_0_1_20170117194052028.jpg,23,Hombre,Negro,0.9999908208847046,114.0,117.0,139.0,167.0,150.0,86.0,74.0,87.0,86.0,167.0
58_0_0_20170104213136437.jpg,58,Hombre,Blanco,0.9954791069030762,108.0,138.0,158.0,168.0,153.0,87.0,71.0,86.0,66.0,168.0
25_1_3_20170119171906505.jpg,25,Mujer,Indio,0.9963494539260864,113.0,133.0,147.0,158.0,152.0,88.0,73.0,88.0,80.0,159.0
31_0_3_20170119200052268.jpg,31,Hombre,Indio,0.9161471724510193,114.0,143.0,151.0,163.0,151.0,85.0,71.0,86.0,76.0,170.0
29_1_2_20170116191203271.jpg,29,Mujer,Asiatico,0.9999676942825317,103.0,136.0,150.0,165.0,151.0,88.0,78.0,83.0,83.0,163.0
35_0_1_20170113155146201.jpg,35,Hombre,Negro,0.9983136653900146,103.0,139.0,149.0,181.0,153.0,87.0,69.0,87.0,74.0,180.0
28_1_0_20170117021234085.jpg,28,Mujer,Blanco,0.9991652965545654,115.0,133.0,145.0,164.0,152.0,87.0,73.0,86.0,69.0,163.0
52_0_0_20170117161010863.jpg,52,Hombre,Blanco,0.9966869950294495,103.0,150.0,151.0,179.0,153.0,88.0,69.0,87.0,67.0,177.0
2_1_4_20170103210746899.jpg,2,Mujer,Otros,0.9949424862861633,114.0,129.0,140.0,169.0,152.0,90.0,74.0,92.0,92.0,171.0
28_0_3_20170119194509691.jpg,28,Hombre,Indio,0.9999946355819702,109.0,120.0,143.0,168.0,152.0,89.0,72.0,88.0,77.0,166.0
5_1_0_20170109193951363.jpg,5,Mujer,Blanco,0.9998964071273804,113.0,120.0,142.0,171.0,152.0,87.0,72.0,89.0,86.0,172.0
33_1_1_20170112210455829.jpg,33,Mujer,Negro,0.9988566637039185,117.0,121.0,143.0,168.0,153.0,86.0,74.0,86.0,84.0,169.0
38_1_1_20170113001403081.jpg,38,Mujer,Negro,0.9977692365646362,117.0,128.0,153.0,160.0,151.0,88.0,72.0,88.0,72.0,162.0
49_1_3_20170104231642491.jpg,49,Mujer,Indio,0.9962220191955566,110.0,128.0,151.0,163.0,151.0,87.0,70.0,89.0,73.0,165.0
28_0_1_20170117020911129.jpg,28,Hombre,Negro,0.9990092515945435,98.0,120.0,143.0,179.0,158.0,85.0,59.0,88.0,59.0,182.0
23_0_4_20170117194059597.jpg,23,Hombre,Otros,0.9958751797676086,114.0,130.0,147.0,171.0,154.0,88.0,71.0,87.0,76.0,171.0
2_0_0_20170109193359075.jpg,2,Hombre,Blanco,0.9968715310096741,113.0,126.0,144.0,155.0,153.0,87.0,72.0,88.0,76.0,153.0
22_1_2_20170104231245440.jpg,22,Mujer,Asiatico,0.9998120665550232,131.0,140.0,145.0,189.0,155.0,90.0,73.0,90.0,83.0,191.0
49_0_3_20170109141453135.jpg,49,Hombre,Indio,0.9998579025268555,100.0,133.0,148.0,166.0,151.0,88.0,71.0,87.0,67.0,163.0
26_1_0_20170104235143076.jpg,26,Mujer,Blanco,0.9983406066894531,128.0,135.0,142.0,162.0,150.0,88.0,73.0,86.0,67.0,161.0
23_1_3_20170119164326981.jpg,23,Mujer,Indio,0.9996377229690552,125.0,150.0,181.0,136.0,127.0,72.0,67.0,134.0,130.0,187.0
7_1_0_20170109204120279.jpg,7,Mujer,Blanco,0.998162567615509,111.0,141.0,155.0,160.0,153.0,86.0,73.0,88.0,75.0,159.0
61_0_3_20170109131758363.jpg,61,Hombre,Indio,0.9996999502182007,96.0,128.0,141.0,179.0,152.0,87.0,74.0,88.0,78.0,180.0
54_0_0_20170119210009054.jpg,54,Hombre,Blanco,0.9999010562896729,175.0,144.0,193.0,181.0,206.0,95.0,118.0,94.0,110.0,180.0
1_0_3_20161220223250813.jpg,1,Hombre,Indio,0.9995775818824768,112.0,114.0,141.0,159.0,151.0,89.0,74.0,88.0,82.0,160.0
27_0_1_20170113155235889.jpg,27,Hombre,Negro,0.9956672191619873,92.0,138.0,140.0,180.0,149.0,86.0,71.0,85.0,76.0,179.0
24_0_2_20170116165043828.jpg,24,Hombre,Asiatico,0.9996223449707031,99.0,140.0,139.0,179.0,153.0,87.0,73.0,86.0,77.0,178.0
29_0_1_20170113133129655.jpg,29,Hombre,Negro,0.9998664855957031,112.0,118.0,149.0,165.0,150.0,86.0,71.0,88.0,77.0,166.0
24_1_0_20170117150524692.jpg,24,Mujer,Blanco,0.9997798800468445,95.0,142.0,159.0,171.0,155.0,88.0,71.0,87.0,75.0,169.0
25_1_3_20170117152028652.jpg,25,Mujer,Indio,0.9789910316467285,102.0,134.0,151.0,158.0,151.0,88.0,74.0,89.0,79.0,160.0
39_1_1_20170117154243787.jpg,39,Mujer,Negro,0.9936647415161133,110.0,138.0,145.0,168.0,152.0,89.0,72.0,89.0,72.0,165.0
34_1_0_20170117182752390.jpg,34,Mujer,Blanco,0.9836951494216919,110.0,139.0,150.0,173.0,153.0,89.0,73.0,87.0,77.0,172.0
31_0_0_20170117181559819.jpg,31,Hombre,Blanco,0.9999816417694092,138.0,126.0,167.0,181.0,157.0,85.0,71.0,89.0,96.0,186.0
24_1_3_20170119171016977.jpg,24,Mujer,Indio,0.9999990463256836,110.0,134.0,138.0,181.0,151.0,91.0,76.0,90.0,87.0,180.0
22_0_4_20170103201524479.jpg,22,Hombre,Otros,0.995927631855011,107.0,128.0,139.0,172.0,151.0,87.0,70.0,85.0,72.0,168.0
16_0_0_20170110232611516.jpg,16,Hombre,Blanco,0.9999755620956421,110.0,139.0,140.0,178.0,153.0,86.0,68.0,84.0,74.0,175.0
1_0_2_20161219153348412.jpg,1,Hombre,Asiatico,0.987987756729126,55.0,148.0,104.0,199.0,133.0,111.0,39.0,101.0,26.0,193.0
56_0_2_20170119180737540.jpg,56,Hombre,Asiatico,0.975929856300354,102.0,133.0,142.0,183.0,149.0,86.0,68.0,85.0,73.0,182.0
57_1_3_20170105001132532.jpg,57,Mujer,Indio,0.9893326759338379,108.0,132.0,156.0,162.0,152.0,87.0,71.0,88.0,71.0,165.0
6_1_0_20170109201925765.jpg,6,Mujer,Blanco,0.9861985445022583,107.0,132.0,148.0,159.0,151.0,89.0,74.0,88.0,76.0,160.0
75_1_0_20170110154312939.jpg,75,Mujer,Blanco,0.9809268712997437,112.0,133.0,152.0,163.0,151.0,87.0,71.0,87.0,71.0,164.0
35_0_2_20170117175222858.jpg,35,Hombre,Asiatico,0.9989792704582214,173.0,154.0,179.0,182.0,198.0,90.0,106.0,96.0,99.0,185.0
34_1_1_20170116012243049.jpg,34,Mujer,Negro,0.9956637024879456,112.0,133.0,146.0,163.0,151.0,86.0,72.0,87.0,76.0,163.0
32_1_0_20170117134801098.jpg,32,Mujer,Blanco,0.9894434213638306,116.0,136.0,155.0,170.0,152.0,86.0,71.0,88.0,74.0,173.0
26_0_0_20170116224821430.jpg,26,Hombre,Blanco,0.9999938011169434,94.0,149.0,163.0,173.0,152.0,87.0,72.0,86.0,79.0,172.0
26_0_2_20170116175516176.jpg,26,Hombre,Asiatico,0.9981874823570251,111.0,131.0,138.0,169.0,150.0,89.0,74.0,89.0,84.0,168.0
45_0_1_20170117171914289.jpg,45,Hombre,Negro,0.9993250370025635,100.0,127.0,155.0,171.0,151.0,88.0,71.0,88.0,75.0,172.0
63_0_0_20170109012604793.jpg,63,Hombre,Blanco,0.9988709092140198,95.0,139.0,142.0,187.0,148.0,88.0,64.0,87.0,67.0,188.0
25_1_3_20170117142257810.jpg,25,Mujer,Indio,0.9993711113929749,139.0,148.0,143.0,195.0,157.0,86.0,70.0,86.0,80.0,198.0
18_1_0_20170109213945602.jpg,18,Mujer,Blanco,0.9859574437141418,116.0,145.0,143.0,190.0,174.0,110.0,69.0,86.0,52.0,169.0
36_1_0_20170113182833573.jpg,36,Mujer,Blanco,0.9970837235450745,103.0,148.0,159.0,181.0,155.0,88.0,71.0,87.0,68.0,177.0
36_0_0_20170117135443581.jpg,36,Hombre,Blanco,0.9991762042045593,116.0,124.0,149.0,166.0,150.0,85.0,70.0,88.0,80.0,171.0
29_1_3_20170104232524938.jpg,29,Mujer,Indio,0.9984831213951111,102.0,145.0,157.0,167.0,155.0,86.0,72.0,85.0,80.0,171.0
38_0_1_20170116195906275.jpg,38,Hombre,Negro,0.9999988079071045,119.0,117.0,152.0,159.0,150.0,85.0,72.0,84.0,74.0,156.0
24_0_0_20170117150120578.jpg,24,Hombre,Blanco,0.9988447427749634,107.0,133.0,143.0,174.0,151.0,86.0,70.0,88.0,79.0,177.0
31_1_4_20161221193717222.jpg,31,Mujer,Otros,0.999885082244873,112.0,146.0,126.0,195.0,170.0,124.0,87.0,79.0,43.0,149.0
14_0_0_20170110232541244.jpg,14,Hombre,Blanco,0.9436960816383362,130.0,140.0,150.0,179.0,151.0,89.0,72.0,90.0,76.0,185.0
26_0_1_20170105183906447.jpg,26,Hombre,Negro,0.9994485974311829,102.0,132.0,155.0,163.0,151.0,86.0,71.0,83.0,68.0,159.0
36_0_3_20170119153128584.jpg,36,Hombre,Indio,0.999958872795105,107.0,132.0,151.0,177.0,160.0,87.0,59.0,85.0,62.0,177.0
50_0_0_20170111203719759.jpg,50,Hombre,Blanco,0.9984562397003174,125.0,136.0,176.0,177.0,173.0,85.0,73.0,92.0,85.0,186.0
32_0_3_20170117182131397.jpg,32,Hombre,Indio,0.9966738224029541,113.0,138.0,147.0,167.0,151.0,87.0,72.0,87.0,79.0,170.0
55_1_0_20170120222035182.jpg,55,Mujer,Blanco,0.9568790197372437,107.0,128.0,151.0,169.0,151.0,87.0,70.0,86.0,73.0,169.0
30_1_0_20170117145129099.jpg,30,Mujer,Blanco,0.969199538230896,112.0,148.0,150.0,176.0,153.0,87.0,70.0,88.0,81.0,179.0
26_1_1_20170116232602440.jpg,26,Mujer,Negro,0.9980899691581726,101.0,133.0,137.0,172.0,148.0,86.0,73.0,86.0,76.0,170.0
30_0_0_20170117130633696.jpg,30,Hombre,Blanco,0.9979609251022339,115.0,145.0,157.0,173.0,152.0,86.0,70.0,88.0,76.0,174.0
24_1_2_20170116171546278.jpg,24,Mujer,Asiatico,0.972069501876831,111.0,138.0,144.0,174.0,151.0,87.0,74.0,87.0,84.0,174.0
26_0_0_20170116181050820.jpg,26,Hombre,Blanco,0.9999991655349731,202.0,129.0,210.0,173.0,210.0,82.0,132.0,82.0,141.0,176.0
4_1_3_20161220222145586.jpg,4,Mujer,Indio,0.995303750038147,132.0,144.0,178.0,170.0,178.0,88.0,75.0,93.0,81.0,175.0
22_1_0_20170120133800998.jpg,22,Mujer,Blanco,0.9994780421257019,127.0,144.0,145.0,179.0,150.0,87.0,68.0,87.0,74.0,178.0
47_0_3_20170119205242687.jpg,47,Hombre,Indio,0.9978508949279785,119.0,131.0,168.0,175.0,178.0,83.0,72.0,75.0,59.0,165.0
26_1_2_20170116163914678.jpg,26,Mujer,Asiatico,0.9912369251251221,109.0,138.0,144.0,168.0,150.0,89.0,74.0,89.0,80.0,167.0
20_1_0_20170112231826743.jpg,20,Mujer,Blanco,0.9956509470939636,118.0,140.0,149.0,170.0,153.0,88.0,73.0,87.0,65.0,171.0
26_1_3_20170119193045378.jpg,26,Mujer,Indio,0.9999223947525024,113.0,134.0,151.0,159.0,149.0,85.0,73.0,88.0,79.0,163.0
10_0_0_20170120220628194.jpg,10,Hombre,Blanco,0.9925743341445923,111.0,141.0,147.0,169.0,151.0,87.0,71.0,87.0,80.0,169.0
32_0_0_20170116191419267.jpg,32,Hombre,Blanco,0.9995042085647583,112.0,129.0,148.0,176.0,151.0,88.0,71.0,88.0,78.0,177.0
37_0_0_20170104205709259.jpg,37,Hombre,Blanco,0.9997933506965637,123.0,137.0,159.0,171.0,155.0,92.0,71.0,92.0,67.0,172.0
65_0_0_20170111205224278.jpg,65,Hombre,Blanco,0.9928922653198242,105.0,134.0,149.0,181.0,161.0,87.0,73.0,85.0,72.0,177.0
14_1_0_20170109205344937.jpg,14,Mujer,Blanco,0.904620349407196,111.0,134.0,151.0,156.0,151.0,88.0,71.0,89.0,68.0,157.0
20_0_0_20170104230042553.jpg,20,Hombre,Blanco,0.9939135909080505,106.0,142.0,141.0,183.0,153.0,88.0,73.0,86.0,77.0,182.0
47_0_0_20170111181750442.jpg,47,Hombre,Blanco,0.9998815059661865,152.0,145.0,183.0,191.0,194.0,87.0,92.0,85.0,97.0,186.0
22_0_0_20170110232206562.jpg,22,Hombre,Blanco,0.9987541437149048,118.0,139.0,143.0,182.0,153.0,87.0,70.0,86.0,79.0,181.0
1_0_2_20161219161614550.jpg,1,Hombre,Asiatico,0.9832471013069153,157.0,76.0,152.0,58.0,107.0,62.0,124.0,99.0,167.0,89.0
54_0_0_20170111195806193.jpg,54,Hombre,Blanco,0.9842181205749512,113.0,136.0,149.0,172.0,152.0,86.0,70.0,85.0,72.0,173.0
3_1_2_20161219160306229.jpg,3,Mujer,Asiatico,0.9892978668212891,118.0,128.0,145.0,165.0,150.0,90.0,71.0,89.0,74.0,163.0
63_0_0_20170113173302611.jpg,63,Hombre,Blanco,0.9956293106079102,113.0,137.0,145.0,181.0,152.0,88.0,69.0,88.0,80.0,180.0
26_1_3_20170119193138609.jpg,26,Mujer,Indio,0.9999632835388184,139.0,137.0,148.0,174.0,151.0,88.0,71.0,86.0,63.0,171.0
38_0_2_20170116192319328.jpg,38,Hombre,Asiatico,0.9991121888160706,113.0,138.0,149.0,168.0,152.0,87.0,73.0,89.0,77.0,169.0
62_0_0_20170111200703518.jpg,62,Hombre,Blanco,0.9957255125045776,105.0,121.0,147.0,170.0,153.0,94.0,76.0,88.0,67.0,166.0
2_1_2_20161219161900526.jpg,2,Mujer,Asiatico,0.8412011861801147,109.0,124.0,142.0,167.0,151.0,89.0,73.0,89.0,75.0,166.0
39_1_2_20170103182754641.jpg,39,Mujer,Asiatico,0.9990153312683105,116.0,137.0,150.0,160.0,152.0,85.0,72.0,88.0,71.0,161.0
33_0_2_20170117182613892.jpg,33,Hombre,Asiatico,0.9755008816719055,119.0,132.0,146.0,179.0,168.0,86.0,71.0,78.0,70.0,175.0
30_1_1_20170112234441897.jpg,30,Mujer,Negro,0.999834418296814,120.0,133.0,146.0,166.0,151.0,88.0,73.0,88.0,75.0,165.0
28_0_0_20170116210101534.jpg,28,Hombre,Blanco,0.9949550032615662,127.0,143.0,143.0,169.0,150.0,87.0,73.0,88.0,80.0,173.0
60_0_3_20170119203928983.jpg,60,Hombre,Indio,0.9902668595314026,128.0,136.0,155.0,173.0,155.0,86.0,74.0,89.0,85.0,179.0
75_0_1_20170111221655006.jpg,75,Hombre,Negro,0.9999785423278809,125.0,123.0,167.0,170.0,160.0,77.0,69.0,84.0,76.0,179.0
34_0_0_20170116215618294.jpg,34,Hombre,Blanco,0.9916640520095825,111.0,135.0,151.0,165.0,153.0,86.0,72.0,86.0,74.0,166.0
52_0_3_20170104220727902.jpg,52,Hombre,Indio,0.996446430683136,105.0,131.0,149.0,169.0,151.0,86.0,69.0,84.0,68.0,166.0
55_0_3_20170119195823299.jpg,55,Hombre,Indio,0.9997273087501526,97.0,128.0,140.0,176.0,151.0,88.0,69.0,88.0,70.0,175.0
2_0_3_20161219230614992.jpg,2,Hombre,Indio,0.9979379773139954,115.0,127.0,146.0,160.0,151.0,90.0,68.0,88.0,73.0,161.0
46_0_0_20170104200811706.jpg,46,Hombre,Blanco,0.9928552508354187,112.0,131.0,146.0,164.0,147.0,87.0,74.0,87.0,75.0,164.0
35_0_0_20170117173130228.jpg,35,Hombre,Blanco,0.9999865293502808,121.0,144.0,135.0,184.0,149.0,92.0,74.0,92.0,79.0,185.0
25_1_1_20170112235100153.jpg,25,Mujer,Negro,0.9996894598007202,110.0,130.0,156.0,157.0,152.0,86.0,71.0,86.0,68.0,158.0
53_0_0_20170104184207950.jpg,53,Hombre,Blanco,0.9970313310623169,113.0,146.0,148.0,167.0,150.0,86.0,72.0,87.0,72.0,168.0
32_1_0_20170117134735611.jpg,32,Mujer,Blanco,0.9998513460159302,109.0,144.0,162.0,168.0,153.0,86.0,67.0,89.0,67.0,169.0
